Cluster,OID_,Fault_proximity,Basement_dummy,Lito_Fans,Lito_Shales,Precipitation,Temperature,Urban_dummy,Vertical_velocity,Age_1980,X,Y
7621,442703.7928,6668.761074,0,0,0,89.86572293,14.65492647,1,3.486321866,0.90990991,1000572.519,1006551.023
7622,443383.64,6773.434195,0,0,0,92.49021918,14.58579228,1,3.50657482,0.896,1000560.314,1006803.803
7623,442319.4364,6870.001648,0,0,0,94.60998174,14.53504664,1,3.277313629,0.954545455,1000577.718,1007109.183
7624,440244.9,6997.307053,0.05,0,0,96.6028471,14.49224803,1,2.912228586,0.95,1000559.237,1007412.6
7625,441073.3584,7067.824623,0,0,0,98.21530248,14.46059107,1,2.779184015,0.936416185,1000571.63,1007694.572
7626,408080.6984,7117.28248,0,0,0,99.98002061,14.42864102,1,2.947085462,0.841269841,1000602.858,1007979.065
7627,302254.4425,7247.749332,0,0,0,102.940935,14.37060387,1,2.73751658,0.610619469,1000576.009,1008310.423
7628,301807.5053,7368.886299,0,0,0,106.0811816,14.30951852,1,2.577128979,0.205263158,1000558.732,1008607.747
7629,301606.581,7487.949622,0,0,0,109.1175059,14.24924001,1,2.437186495,0.276190476,1000529.284,1008851.282
7631,307755.5,7792.426006,0,0,0,117.2241135,14.08325291,1,2.316973209,0.5,1000446.921,1009450.689
7632,307204.3036,7763.913494,0,0,0,118.8982581,14.0511303,1,2.106997914,0.419642857,1000640.589,1009846.568
7633,307474.5897,7866.809179,0,0,0,120.4504015,14.01865649,1,2.123766597,0.756410256,1000621.507,1010066.276
7634,311004.2083,8071.064037,0,0,0,122.1994167,13.98299344,1,2.303960434,1,1000574.358,1010469.78
7635,311356.4512,8128.474321,0,0,0,121.9267243,13.99320341,1,2.381412411,0.995934959,1000610.24,1010695.967
7636,310866.2727,8320.935262,0,0,0,121.9663214,13.9983133,1,2.299569287,0.96969697,1000542.572,1011021.419
7637,309573.8571,8401.436875,0,0,0,120.8886953,14.03044404,1,2.198674829,0.952380952,1000575.908,1011286.071
7638,308936.8511,8578.00292,0.021276596,0,0,120.5228595,14.04587476,1,2.017667697,0.893617021,1000497.583,1011527.07
7639,479304.25,8624.028359,0,0,0,118.4769825,14.10641938,1,2.061365137,0.986111111,1000543.638,1011960.681
7640,479616.9901,8649.856183,0,0,0,117.5080452,14.13615748,1,2.145590473,0.940594059,1000541.726,1012216.504
7641,480352.3021,8685.107082,0,0,0,116.5741241,14.16498815,1,2.211959928,0.947916667,1000537.371,1012491.75
7642,485966.5909,8680.061132,0,0,0,115.1237672,14.20583075,1,2.153507753,0.954545455,1000596.235,1012948.838
7643,485882.8519,8685.794593,0,0,0,114.8580462,14.21381759,1,2.136012989,0.907407407,1000608.055,1013095.272
7644,485701.6429,8730.971322,0.017857143,0,0,114.4175019,14.22753567,1,2.057353748,0.928571429,1000603.139,1013419.273
7645,479612.9727,8771.740611,0,0,0,114.2143446,14.23590521,1,2.115786014,0.863387978,1000598.945,1013732.913
7646,478732.8745,8781.993938,0,0,0,114.1595997,14.23682828,1,2.17575819,0.653679654,1000619.775,1013996.018
7647,478467.7925,8762.469683,0,0,0,114.1180865,14.23425878,1,2.225267838,0.58490566,1000672.249,1014221.158
7650,489438,9150.586087,0,0,0,116.7066269,14.21076775,1,1.739833355,0,1000483.613,1015193.947
7676,547868,10688.78437,0,0,0,101.804039,14.40746975,0,2.479368448,1,1000570.362,1022984.301
7677,547527,10878.65817,0,0,0,101.9855576,14.40550232,0,2.501359224,0,1000428.145,1023223.78
7678,547522,10741.40747,0,0,0,100.6892166,14.40420723,0,2.790057421,1,1000634.097,1023592.75
7681,547420.6667,10067.96226,0,0,0,99.74662526,14.39683787,0,2.586159388,0.333333333,1000699.728,1024533.293
7682,547540.7143,9784.542391,0,0,0,99.87787029,14.39430611,0,3.022963779,0.071428571,1000607.367,1024828.593
7683,547486.9333,9560.41292,0.066666667,0,0,99.63810628,14.39171797,0,3.439673567,0,1000609.444,1025132.594
7684,547472.6667,9420.718351,0,0,0,99.58298238,14.39021015,0,3.464731137,0,1000590.911,1025306.174
7685,547500,9058.731152,0,0,0,98.97496033,14.38555717,0,3.755697727,0,1000601.449,1025824.315
7741,130430.75,4970.629364,0,0,0,142.3312454,13.965312,1,2.099743366,1,1000737.974,999154.8077
7742,130487.2978,4877.868847,0.065830721,0,0,137.4134302,14.02100023,1,2.085924955,0.877742947,1000837.232,999319.6939
7743,129470.4971,4898.737809,0.028571429,0,0,131.0566734,14.09359043,1,2.0838415,0.485714286,1000838.181,999589.2442
7744,126737.6538,4948.600454,0.025641026,0,0,123.1826019,14.18343623,1,2.068778203,0.935897436,1000838.338,999944.1064
7745,126682.8785,4936.849869,0.022099448,0,0,117.5687185,14.24767019,1,2.084563182,0.933701657,1000869.575,1000194.599
7746,126789.4684,4914.55953,0.025316456,0,0,112.4051942,14.30792387,1,2.086114585,0.962025316,1000907.46,1000439.14
7747,127072.9167,5041.871108,0,0,0,107.4404043,14.36990794,1,2.13298434,0.916666667,1000816.1,1000745.081
7748,126338.0476,5028.007954,0,0.571428571,0,101.9733843,14.44094399,1,2.17427558,0.761904762,1000887.79,1001091.462
7749,126314.9286,5094.145504,0,0.5,0,98.28734534,14.49485091,1,2.181046724,1,1000880.449,1001369.907
7750,447729,5213.191362,0,0,0,93.74360657,14.57523632,1,2.147861004,1,1000844.224,1001837.185
7751,447739.6667,5084.759355,0,1,0,92.67303467,14.5998373,1,2.129706303,0.666666667,1000980.89,1001940.736
7752,447844.5,5210.095835,0,1,0,90.08478165,14.68317223,1,2.137853503,1,1000890.897,1002407.755
7753,443935.6667,5274.647531,0,0.523809524,0,89.46706608,14.72434171,1,2.181259768,1,1000851.224,1002698.285
7754,439343.9677,5318.346186,0,0.290322581,0,89.22876493,14.75321905,1,2.155076811,0.709677419,1000828.686,1002868.526
7755,436540.8889,5396.180503,0,0.055555556,0,89.03322262,14.81215715,1,2.139098869,0.777777778,1000808.663,1003207.781
7756,436163.8378,5463.515686,0,0.027027027,0,88.70567549,14.86985374,1,2.223717071,0.675675676,1000810.894,1003513.429
7757,435613.0336,5513.09107,0.008403361,0,0,87.42871196,14.93853578,1,2.323042645,0.537815126,1000852.987,1003835.794
7758,436966,5572.796097,0,0,0,85.4219214,14.98941677,1,2.506411392,0.720930233,1000863.618,1004072.922
7759,438505.2069,5674.631818,0,0,0,80.62700695,15.06701894,1,2.632730325,0.903448276,1000872.407,1004446.948
7760,438885.125,5763.694576,0,0,0,77.17151438,15.10877758,1,2.802141553,0.920454545,1000860.748,1004711.292
7761,438800.7534,5835.205075,0,0,0,73.6704563,15.15263235,1,2.707605239,0.931506849,1000880.419,1005011.245
7762,438521.6806,5964.089633,0.013888889,0,0,72.66620583,15.14839823,1,2.670503116,0.979166667,1000851.81,1005313.879
7763,437109.6129,6051.181457,0,0,0,72.89002346,15.12547888,1,3.168475848,0.95483871,1000869.658,1005604.636
7764,437812.8431,6152.190202,0.013071895,0,0,75.35042258,15.0521255,1,3.366821568,0.973856209,1000877.287,1005906.88
7765,441769.0161,6262.767743,0,0,0,79.44569034,14.93948815,1,3.53315582,0.939516129,1000874.361,1006208.17
7766,442990.5223,6384.794543,0.004464286,0,0,84.12491458,14.81310546,1,3.633119794,0.888392857,1000861.247,1006509.423
7767,443380.823,6471.803426,0,0,0,87.58152136,14.72231871,1,3.58026875,0.884955752,1000881.41,1006795.882
7768,440744.8661,6578.858611,0.007874016,0,0,91.0547525,14.63827393,1,3.420719152,0.897637795,1000895.363,1007120.973
7769,440465.9231,6702.44947,0.008547009,0,0,94.11134032,14.56533963,1,3.052537543,0.965811966,1000878.574,1007442.494
7770,444836.2553,6792.640061,0.015957447,0,0,96.55658133,14.51057963,1,3.05929431,0.968085106,1000866.806,1007727.569
7771,445799.1021,6878.454677,0,0,0,98.93551136,14.46037335,1,3.163402154,0.947183099,1000862.765,1008008.512
7772,426403.4365,6945.028389,0,0,0,101.0973555,14.41687931,1,2.981397805,0.873015873,1000881.145,1008265.629
7773,301930.386,7140.891286,0,0,0,104.880434,14.33887567,1,2.545165694,0.315789474,1000801.054,1008600.264
7776,307810.64,7320.645759,0,0,0,113.0064768,14.17835332,1,2.162714688,0.44,1000986.931,1009524.47
7777,307407.8102,7562.904717,0.00462963,0,0,116.6745938,14.10153922,1,2.090107665,0.625,1000854.977,1009839.091
7778,307075.395,7663.815543,0,0,0,118.1732767,14.07161032,1,2.082056845,0.535,1000856.788,1010099.175
7779,404800.7447,7881.462859,0,0,0,120.087825,14.03331503,1,2.266907656,0.978723404,1000784.102,1010477.067
7780,349187.8312,7952.489215,0,0,0,120.0487873,14.038297,1,2.341734299,0.980519481,1000810.666,1010715.931
7781,319208.1875,7976.633855,0.015625,0,0,119.1794498,14.06305766,1,2.25246821,0.953125,1000890.372,1010956.589
7782,313831.3095,8231.637101,0.023809524,0,0,119.3031562,14.06827043,1,2.175505967,0.857142857,1000777.624,1011313.356
7783,486400,8113.037367,0,0,0,117.1918945,14.11974812,1,1.997857571,1,1001012.831,1011510.696
7785,484036,8308.308791,0,0,0,115.5487035,14.17548879,1,2.019020836,1,1000899.958,1012348.225
7786,484224.3206,8359.647649,0,0,0,115.1682038,14.18858514,1,2.015408782,0.988549618,1000867.762,1012517.137
7787,483317.8764,8345.227161,0,0,0,114.1676177,14.21438238,1,2.045347294,0.95505618,1000924.812,1012877.825
7788,483271.1259,8400.881832,0,0,0,113.9077676,14.22322663,1,2.081000549,0.977777778,1000894.482,1013092.034
7789,483231.3366,8462.988876,0,0,0,113.6263154,14.23310188,1,2.151689123,0.871287129,1000871.527,1013406.152
7790,478087.2689,8505.20293,0,0,0,113.4377398,14.23935153,1,2.241564139,0.701680672,1000866.998,1013733.965
7791,478372.7676,8538.619124,0,0,0,113.4233592,14.2380777,1,2.285129547,0.750605327,1000867.103,1014009.073
7792,478342,8613.515677,0,0,0,113.6508707,14.23488334,1,2.238649632,0.535714286,1000819.895,1014202.008
7796,487383.3571,8799.296251,0.071428571,0,0,115.3698055,14.20090171,1,2.078023127,0.785714286,1000971.729,1015627.268
7797,487214.2,8820.301851,0,0,0,115.5397331,14.20059071,1,2.006585109,0.4,1000966.836,1015686.402
7806,481079,9732.964586,0,0,0,117.7148438,14.35268784,1,1.99004221,0,1000934.624,1018487.695
7820,547866.5,10385.08834,0,0,0,99.7593956,14.41217422,0,2.687500238,1,1000849.568,1022836.652
7821,547766.3333,10273.52312,0,0,0,98.79873912,14.412913,0,2.664889256,0,1000986.408,1022945.336
7826,547449.75,10131.74688,0,0,0,99.31864834,14.39673519,0,2.628638357,0.25,1000827.591,1024560.989
7827,547476.1905,9989.127798,0,0,0,99.10127295,14.39466363,0,2.867450839,0.19047619,1000861.824,1024783.578
7828,547530.5,9779.357776,0,0,0,98.88315582,14.39169025,0,3.259621918,0,1000873.496,1025081.228
7877,3108,4143.144491,0,0,1,158.8279096,13.80888225,1,2.304781237,0.069767442,1001222.753,996363.8408
7890,126481.5,4784.341972,0,0,0,113.970295,14.28802264,1,2.082535088,1,1001028.476,1000322.565
7891,126440.8261,4768.553603,0,0.086956522,0,111.1471037,14.32144634,1,2.085515281,0.956521739,1001057.578,1000474.041
7892,126392.1111,4715.474566,0,1,0,104.2230103,14.4090129,1,2.122045985,0.888888889,1001166.82,1000875.388
7893,126390.9231,4766.577161,0,1,0,100.9661402,14.45469449,1,2.133597374,0.923076923,1001156.147,1001099.955
7894,326170.9189,4811.609313,0,1,0,96.80934782,14.52017532,1,2.147085589,0.972972973,1001192.798,1001444.879
7895,447677.439,4805.650497,0.12195122,1,0,93.83103319,14.57795751,1,2.139779015,0.475609756,1001246.412,1001747.1
7896,447704.8333,4903.053492,0.088888889,1,0,91.95535439,14.62243539,1,2.141017191,0.533333333,1001168.921,1002017.532
7897,447418.5258,4856.508512,0.037558685,1,0,90.26468461,14.68346618,1,2.144702074,0.591549296,1001239.398,1002329.408
7898,447452.0952,4901.639925,0.031746032,1,0,89.67512682,14.71497639,1,2.137832521,0.492063492,1001208.741,1002514.967
7899,446696.4,4963.881864,0,1,0,89.13817215,14.77881536,1,2.11308558,0.9,1001185.409,1002858.261
7900,446560.7143,5161.74031,0,1,0,89.09444427,14.83395304,1,2.080964667,1,1001042.909,1003185.511
7901,447802.4444,5140.486083,0.055555556,0.75,0,88.69547314,14.92453329,1,2.113392837,0.861111111,1001160.127,1003564.969
7902,446627.4848,5166.443024,0,0.666666667,0,87.47511245,14.98317071,1,2.138075836,0.848484848,1001202.098,1003792.432
7903,440829.5667,5394.682914,0,0,0,83.35055033,15.0595911,1,2.417528764,0.966666667,1001081.784,1004176.455
7904,440798.7755,5446.111747,0.040816327,0,0,79.11282146,15.12210682,1,2.404755281,0.755102041,1001103.527,1004421.49
7905,439208.7015,5527.573524,0,0,0,74.02745774,15.18678793,1,2.585539234,0.895522388,1001111.031,1004722.187
7906,437910.3256,5621.315032,0,0,0,69.35889763,15.24543373,1,2.631888201,0.965116279,1001117.903,1005044.742
7907,437846.2727,5707.295082,0,0,0,67.08852774,15.27201437,1,2.647873932,0.983471074,1001137.934,1005344.331
7908,437809.9835,5770.905542,0,0,0,66.84528452,15.26766701,1,2.786577664,0.958677686,1001159.264,1005577.848
7909,438964.8052,5909.623899,0,0,0,70.37755951,15.17649906,1,3.230739027,0.87012987,1001138.893,1005912.344
7910,441746.0248,6012.126589,0,0,0,75.05902929,15.05492337,1,3.382108795,0.962732919,1001160.853,1006254.33
7911,442841.1167,6077.008209,0,0,0,78.58117828,14.96296752,1,2.990999235,0.944444444,1001183.202,1006487.007
7912,441488.7256,6210.56545,0,0,0,84.31437878,14.81625312,1,3.251173774,0.932926829,1001182.3,1006846.449
7913,440755.0556,6319.740462,0,0,0,87.93887446,14.72517522,1,3.376006864,0.888888889,1001166.503,1007102.476
7914,444753.2321,6404.258858,0,0,0,91.61551121,14.63601799,1,3.163539018,0.892857143,1001192.947,1007454.421
7915,446198.7854,6505.417881,0,0,0,94.6774464,14.56333312,1,3.323134756,0.943319838,1001166.21,1007729.091
7916,445888.6889,6572.237521,0,0,0,97.21950687,14.50723517,1,3.265899873,0.92,1001183.75,1008004.074
7917,445965.5,6714.566012,0,0,0,100.4196275,14.43782295,1,2.90863155,0.912698413,1001148.188,1008320.762
7918,384950.5849,6780.795183,0,0,0,103.0691939,14.38351298,1,2.45964201,0.962264151,1001196.286,1008615.614
7919,306309.3458,6826.553055,0.009345794,0,0,105.4642155,14.33567455,1,2.21293172,0.962616822,1001268.071,1008910.308
7920,308265.7429,7001.868554,0,0,0,109.0671762,14.2617287,1,2.190077037,0.304761905,1001230.001,1009278.19
7921,308150.875,7148.318903,0,0,0,111.5419211,14.21083661,1,2.185517051,0.284883721,1001169.494,1009515.715
7922,307796.8889,7231.769365,0,0,0,113.403129,14.17448575,1,2.168288951,0.55026455,1001211.604,1009832.2
7923,307489.763,7378.230124,0,0,0,115.2266207,14.13778055,1,2.144013214,0.383886256,1001160.207,1010081.423
7924,477800.2414,7535.407696,0.017241379,0,0,116.6210092,14.11215159,1,2.183139501,0.827586207,1001148.993,1010449.172
7925,486654.0345,7564.233106,0,0,0,116.2968663,14.12310771,1,2.223397,0.931034483,1001226.079,1010697.343
7926,486292.875,7727.972515,0,0,0,116.6691405,14.12025909,1,2.13047718,0.854166667,1001188.786,1011008.622
7927,486422.5,7955.338804,0,0,0,116.6668759,14.12770971,1,1.982663829,0.86,1001122.352,1011381.135
7928,486462.8772,8002.908745,0,0,0,116.2566971,14.13974036,1,2.002439537,0.947368421,1001136.802,1011537.317
7930,483762.8043,8006.750413,0,0,0,114.1567494,14.19857002,1,1.997121329,1,1001200.879,1012326.817
7931,483922.9086,8072.02037,0,0,0,114.0852578,14.2036634,1,1.982788377,0.965714286,1001151.454,1012467.982
7932,482927.3534,8084.888292,0,0,0,113.3228904,14.22320034,1,1.980438381,0.969827586,1001179.884,1012819.181
7933,482400.8217,8132.539274,0,0,0,112.9676733,14.23261421,1,1.995622331,0.969565217,1001167.267,1013113.841
7934,482293.3741,8161.074226,0.007194245,0,0,112.6616915,14.22671544,1,2.032862466,0.870503597,1001174.684,1013398.621
7935,480878.6415,8262.459545,0,0,0,112.7283367,14.23831287,1,2.07053539,0.943396226,1001105.405,1013680.302
7936,479088.1062,8284.343568,0,0,0,112.6478098,14.23838318,1,2.171649359,0.685840708,1001121.725,1013996.054
7937,481715,8380.348918,0,0,0,112.777565,14.23780632,1,2.170180082,0,1001052.171,1014178.831
7939,484393,8392.333199,0,0,0,113.0263519,14.21992874,1,2.20597291,0,1001171.335,1014825.351
7941,487242.4615,8672.909254,0,0,0,114.6836765,14.20203954,1,2.143213442,0.769230769,1001095.52,1015600.727
7946,489643,9104.367476,0,0,0,117.1692395,14.26083332,1,1.944257206,0.777777778,1001100.476,1016954.127
7950,481076,9551.738495,0,0,0,115.8918686,14.34561729,1,2.09326458,0,1001118.412,1018333.274
7951,481084.3333,9569.206321,0,0,0,115.0966365,14.35423533,1,1.846424659,0.666666667,1001098.841,1018503.926
7952,481109,9527.379603,0,0,0,112.6641449,14.36646862,1,1.836085939,0.2,1001143.001,1018794.103
7953,481124,9384.686706,0,0,0,109.5561981,14.37774563,1,1.712787151,0,1001292.699,1019013.278
7959,547834.5,9829.26056,0,0,0,101.0372925,14.41695261,0,2.560957193,0.5,1001066.138,1020926.679
7965,547870.5,9939.899201,0,0,0,96.59322357,14.4193511,0,2.241221368,0.5,1001282.254,1022732.406
7967,547327.5,10138.35396,0,0,0,97.54425812,14.41090155,0,2.377321601,0.5,1001232.383,1023398.26
7971,547424,10385.1199,0,0,0,98.08648427,14.39804808,0,2.5860641,0.333333333,1001204.408,1024478.483
7972,547484.381,10209.61517,0.047619048,0,0,98.05937413,14.39454783,0,2.746361449,0.095238095,1001191.449,1024791.663
7973,547538,9974.142323,0,0,0,98.2029012,14.3913908,0,2.919735034,0.333333333,1001132.468,1025062.912
7974,547529,9846.885664,0,0,0,97.87425232,14.38790464,0,3.06979835,0,1001230.808,1025344.149
8040,447712.1481,4706.083031,0.111111111,1,0,93.4664123,14.58785463,1,2.143412881,0.111111111,1001348.385,1001781.321
8041,447656.3333,4667.300318,0.102564103,1,0,91.27087931,14.64977008,1,2.135663167,0.41025641,1001412.221,1002108.528
8042,447154.0294,4619.52887,0.032085561,1,0,90.25797044,14.69385036,0.995989305,2.154332597,0.92513369,1001476.776,1002326.752
8043,446776.4245,4682.83902,0.056603774,1,0,89.6873852,14.72286258,1,2.148822314,0.933962264,1001426.585,1002497.436
8046,448170,4987.753322,0,1,0,88.47134399,14.95284843,1,2.084386826,1,1001331.19,1003604.994
8047,448311.6563,4994.991484,0,1,0,86.94043875,15.01111409,1,2.08593718,0.90625,1001386.768,1003809.884
8048,448886.5455,4968.402682,0.077922078,1,0,82.69495283,15.10070024,1,2.079194636,0.61038961,1001501.227,1004091.041
8049,448866.2045,5059.265742,0.068181818,0.977272727,0,78.03656942,15.16712962,1,2.105256243,0.613636364,1001482.908,1004339.891
8050,448906.1538,5204.939079,0.153846154,0.384615385,0,69.60923122,15.26953639,1,2.211279814,0.846153846,1001454.159,1004740.085
8051,449040,5243.38214,0.09375,0.0625,0,64.45781219,15.33673117,1,2.274546228,0.9375,1001507.221,1005011.085
8052,449026.7692,5328.821548,0,0,0,61.53659967,15.37794715,1,2.328048248,0.846153846,1001536.789,1005328.493
8053,446393.3846,5496.812339,0,0,0,62.75920252,15.35139341,1,2.294461415,0.923076923,1001482.962,1005657.406
8054,444384.3636,5574.334029,0,0,0,64.86659431,15.304783,1,2.405680461,1,1001473.934,1005850.492
8055,442774.125,5755.133029,0,0,0,70.81282377,15.16281625,1,2.62640062,0.979166667,1001417.578,1006205.632
8056,441402.28,5847.413089,0.013333333,0,0,75.60971252,15.04204433,1,2.4622553,0.96,1001429.164,1006484.882
8057,441135.7303,5965.453499,0.005617978,0,0,81.45508631,14.89553713,1,2.926139959,0.949438202,1001441.323,1006835.212
8058,441973.3509,6041.277319,0.01754386,0,0,85.18865425,14.8010036,1,3.058023273,0.938596491,1001459.709,1007091.698
8059,445095.5818,6134.390898,0.018181818,0,0,89.35407118,14.69732904,1,3.169056979,0.981818182,1001461.797,1007414.293
8060,445062.9203,6197.48451,0,0,0,92.71716834,14.61706353,1,3.246080977,0.97826087,1001485.356,1007720.775
8061,444786.4308,6341.200831,0,0,0,95.93617687,14.54176877,1,3.201143081,0.923076923,1001428.019,1008003.631
8062,444366.4714,6426.405886,0,0,0,98.77899573,14.47929938,1,2.790446898,0.971428571,1001451.201,1008303.361
8063,444088.4157,6500.888622,0,0,0,101.1521718,14.42865045,1,2.444092637,0.949438202,1001477.547,1008564.265
8064,306413.1725,6682.906293,0,0,0,104.9788672,14.34804459,1,2.211156116,0.97254902,1001443.196,1008958.794
8065,306583.6966,6765.397287,0,0,0,106.9916639,14.30692771,1,2.209784208,0.842696629,1001453.682,1009200.936
8066,308389.1958,6929.005856,0,0,0,109.8101294,14.24934103,1,2.220082653,0.227513228,1001410.492,1009525.479
8067,308466.3081,7028.790608,0.005813953,0,0,111.5600055,14.21464975,1,2.208091141,0.215116279,1001417.581,1009797.884
8068,308177,7151.037724,0,0,0,113.1717628,14.18255699,1,2.230977768,0.625,1001384.658,1010028.389
8069,486624.5,7347.715912,0,0,0,114.6741278,14.15659051,1,2.234024731,1,1001394.952,1010544.46
8070,486507.7551,7315.53128,0,0,0,114.1692025,14.16868596,1,2.199831218,0.93877551,1001476.709,1010649.694
8071,486362.5185,7439.773521,0,0,0,114.2420352,14.17185999,1,2.09907771,0.851851852,1001503.376,1010995.831
8072,480686.3191,7579.800804,0.021276596,0,0,113.6987509,14.18876327,1,1.977143653,0.765957447,1001555.706,1011406.821
8073,480629.6092,7637.970205,0.011494253,0,0,113.7002446,14.19274795,1,1.957257775,0.931034483,1001512.507,1011662.545
8074,481535.7122,7642.96889,0,0,0,113.2905908,14.20419725,1,1.969767498,0.971223022,1001522.511,1011896.97
8075,483883.5532,7686.426122,0,0,0,113.0171895,14.21353076,1,1.971012046,0.978723404,1001503.008,1012150.285
8076,483474.9333,7879.837148,0,0,0,113.3189952,14.21491305,1,1.978050995,0.933333333,1001342.97,1012451.485
8077,482954.4674,7799.362908,0,0,0,112.1254801,14.2386804,1,2.057934869,0.336956522,1001474.927,1012883.258
8078,482926.678,7842.158541,0,0,0,111.9227654,14.232099,1,2.050157109,0.483050847,1001463.304,1013143.986
8079,482173.94,7959.393572,0,0,0,112.0435937,14.22651484,1,2.083227983,0.7,1001375.038,1013373.564
8080,481883,8057.404154,0,0,0,111.982338,14.22986984,1,1.999241948,1,1001331.908,1013859.326
8081,481895.25,8039.09098,0,0,0,111.8810618,14.23003769,1,2.008073714,1,1001366.989,1013979.479
8082,476064.0442,7963.020297,0.026548673,0,0,111.5458018,14.22869948,1,2.028368929,0.884955752,1001506.375,1014349.173
8083,475999.95,7990.05402,0,0,0,111.5832417,14.22638502,1,2.075226986,1,1001508.171,1014494.933
8086,487258.75,8404.278436,0,0,0,113.2674217,14.20790958,1,2.272874713,0,1001333.424,1015456.376
8089,481604.54,8474.383502,0.005,0,0,113.0854755,14.23620848,1,2.002649295,0.605,1001561.531,1016409.584
8090,482229.4737,8539.103238,0.026315789,0,0,113.0568932,14.24876773,1,2.182073963,0.5,1001582.206,1016640.53
8091,489727.7734,8765.102009,0,0,0,113.7883282,14.26690238,1,2.391519483,0.5546875,1001478.41,1016980.837
8093,489819.5,8944.189799,0,0,0,113.1114235,14.2998085,1,2.185408354,0,1001498.597,1017479.409
8095,481080,9106.514344,0,0,0,109.4423943,14.34801912,1,2.192917585,0,1001565.361,1018281.748
8096,481093.5,9155.265902,0,0,0,109.0904112,14.36001694,1,2.100949958,0,1001512.036,1018540.299
8097,481128.2,9170.196063,0,0,0,107.0526505,14.37507725,1,2.046033502,0.2,1001501.68,1018856.552
8098,481168.2,9145.625095,0,0,0,105.3449921,14.38338089,1,2.064379144,0,1001534.293,1019053.782
8099,481181.5,9148.885688,0,0,0,103.1636848,14.39496279,1,1.65210259,0.5,1001547.324,1019308.214
8107,547885,9560.663975,0,0,0,94.20095825,14.43223763,0,2.380556107,1,1001468.844,1021696.083
8109,547861,9837.58531,0,0,0,96.17642975,14.42164421,0,2.38434267,1,1001345.458,1022534.679
8110,547864.5,9899.860187,0,0,0,96.373909,14.41914177,0,2.240760326,0,1001333.211,1022780.778
8111,547324,9803.370329,0,0,0,95.49180603,14.41961956,0,2.663738251,0,1001464.695,1022935.651
8112,547331,9968.231224,0,0,0,96.4262085,14.41338634,0,2.594351053,1,1001399.816,1023366.812
8113,547329,9846.835726,0,0,0,95.7879715,14.41268158,0,2.847994804,1,1001573.931,1023541.672
8115,547388,9954.98769,0,0,0,96.60680389,14.40091133,0,2.487058878,0,1001617.799,1024310.015
8116,547524,10169.92628,0,0,0,97.29424286,14.39701398,0,2.592097759,0.666666667,1001433.371,1024579.623
8117,547492.2222,10228.33718,0,0,0,97.49720256,14.39358595,0,2.69020372,0,1001389.481,1024842.323
8118,547522.5,10109.64166,0,0,0,97.28714752,14.39152622,0,2.809957981,0,1001464.522,1025014.692
8165,545927,3231.029479,0,0,1,147.2445831,13.9766922,0,1.996902704,0,1001750.921,995594.3769
8187,447492,4467.922689,0.12,1,0,90.20214874,14.70389282,1,2.167807102,0.8,1001630.129,1002344.603
8192,448865,4758.205213,0,1,0,85.64176178,15.04317093,1,2.06175828,0,1001653.847,1003873.048
8193,448853.0357,4784.674005,0.035714286,1,0,82.39232772,15.10575676,1,2.063215358,0.464285714,1001679.249,1004045.273
8194,448810.125,4906.480781,0.291666667,1,0,74.05937545,15.22125451,1,2.090138545,0.208333333,1001679.924,1004460.741
8195,448717.7358,4872.335112,0.113207547,1,0,67.65653805,15.29953795,1,2.078835856,0.433962264,1001805.096,1004740.296
8196,448656.5625,4921.691913,0.015625,1,0,63.45431113,15.35347787,1,2.090936597,0.3125,1001840.08,1004982.843
8197,448696.9189,5051.95449,0.027027027,0.756756757,0,60.76351991,15.39177588,1,2.115150149,0.459459459,1001813.44,1005277.386
8198,449066.5,5228.587293,0,0,0,61.28768158,15.38035462,1,2.156803661,0.944444444,1001767.409,1005650.824
8199,449114.1111,5271.658464,0.055555556,0,0,63.762942,15.32920859,1,2.170361148,1,1001812.051,1005887.458
8200,448836.9821,5412.947436,0,0,0,68.3700195,15.22388274,1,2.17380585,0.928571429,1001782.257,1006197.81
8201,447893.675,5532.363568,0.05,0,0,73.1571394,15.10835488,1,2.25900743,0.9,1001765.014,1006477.79
8202,444232.2857,5693.350333,0,0,0,78.74076553,14.96888715,1,2.401835714,0.857142857,1001712.874,1006782.435
8203,447220.381,5795.579501,0,0,0,83.93349239,14.8374043,1,2.847910177,0.952380952,1001731.974,1007124.824
8204,445649.0484,5910.924649,0.048387097,0,0,88.2759867,14.72842044,1,3.177682604,0.903225806,1001700.59,1007438.516
8205,444849.9125,5998.79488,0.0125,0,0,91.57102127,14.64827435,1,3.134421259,0.9375,1001689.582,1007708.845
8206,444426.6118,6070.206621,0,0,0,95.02394427,14.56805367,1,2.930750892,0.964705882,1001732.952,1008047.86
8207,444346.839,6133.775553,0,0,0,97.48287957,14.51299708,1,2.691063782,0.974576271,1001769.766,1008310.478
8208,444238.8,6249.193973,0,0,0,100.1890746,14.45330848,1,2.463813471,0.937931034,1001764.579,1008601.036
8209,410811.1818,6337.27934,0,0,0,102.5283113,14.40333587,1,2.323563868,0.984848485,1001777.546,1008863.906
8210,306046.8824,6497.436509,0,0,0,105.6024006,14.33894932,1,2.286590548,0.911764706,1001761.407,1009245.302
8211,306064.8085,6584.616647,0,0,0,107.1829633,14.30677219,1,2.280198706,0.872340426,1001766.072,1009484.168
